9.071316428179438e-10,0.00028052782882821773,9.451248898673269e-10,0.0002623672931811339,3.1385531576374763e-09,0.00028052782882821773,3.2668583556327033e-09,0.0002623672931811339,6.321121308155517e-09,0.0009349464751430843,6.526619699495335e-09,0.0008721258638765631,5.376632917115533e-10,0.00012210021931405898,5.571304048078043e-10,0.0001216452580869924,1.0410093936732238e-09,0.00012210021931405898,1.0758499688794944e-09,0.0001216452580869924,1.48755882467499e-09,0.00022707421605685138,1.5316189205000196e-09,0.00022689432475848082,3.4931647773528983e-10,4.56954604214809e-05,3.4168896784518225e-10,4.505207344271095e-05,2.3740109248554454e-10,4.56954604214809e-05,2.297961540811141e-10,4.505207344271095e-05,1.8334810545846643e-10,2.9868231687609828e-05,1.7689461064507353e-10,2.880280509531987e-05,4.6914904961062363e-11,6.369182914960811e-06,4.58102065802627e-11,6.301975437667699e-06,3.480212851156955e-11,6.369182914960811e-06,3.383042257048183e-11,6.301975437667699e-06,2.955927547296849e-11,4.7667232589019934e-06,2.8632854720520915e-11,4.714255540420617e-06,5.781810203775471e-10,9.116713169151243e-05,5.780504839485173e-10,9.125289824544053e-05,5.674920370428055e-10,9.116713169151243e-05,5.672320027963231e-10,9.125289824544053e-05,5.520045266005637e-10,8.804136633477178e-05,5.520862560468161e-10,8.834241481236922e-05,3.778780291202254e-12,4.386049007377208e-07,3.602918682458739e-12,4.2939743843624705e-07,2.079416915660543e-12,4.386049007377208e-07,1.964919690987616e-12,4.2939743843624705e-07,1.5000907377606751e-12,2.456664865786617e-07,1.4075351825942549e-12,2.4028810770777867e-07,4.4591072828219903e-13,1.4426939900703089e-11,5.73473041030209e-25,3.0256964660164147e-19,3.659828104397563e-28,1.7667252201381968e-22,3.6598281043585192e-28,7.08062907450799e-08,9.085530692699147e-17,9.106194648887773e-20,1.9054670150420306e-24,5.81145140497696e-23,1.1126154488485102e-27,5.811451404914962e-23,1.0,1.0,3.2898501733586436e-10,0.023538044286674744,1.4835243494560288e-07,6.297614570541303e-06,3.7016301051245476e-13,6.462739183612168e-14,1.7693540264936385e-21,2.2446290148437685e-18,3.6598280794952792e-28,0.0,3.659828075130991e-28,5.877828920238887e-08,4.0699840448324204e-19,2.809562266274984e-16,1.4135808389339888e-23,5.811451365434552e-23,0.0,5.811451358504487e-23,0.0019908779647060293,0.04194775286578179,5.636760741238502e-10,0.021245435179549604,1.466144756392981e-07,5.566072243264778e-06,5.6710296372305257e-08,0.005159871212669693,7.994392412223872e-08,0.000938205324844543
1.2798924501291011e-09,0.00042710691725767445,1.2457300170466665e-09,0.0003686824947519346,4.5540025063193346e-09,0.00042710691725767445,4.4161572413993186e-09,0.0003686824947519346,9.240924554452647e-09,0.0014706105969068905,8.94927108375536e-09,0.0012498304071019402,6.324583371593788e-10,0.00015348985221407379,6.143337856796314e-10,0.00014055730631815463,1.2247848012924774e-09,0.00015348985221407379,1.1889288287204692e-09,0.00014055730631815463,1.7514763405892509e-09,0.0002873649253714643,1.6959501605543907e-09,0.000261167169266738,2.9601341904807267e-10,3.907777086447161e-05,3.03315965443404e-10,4.183299200997658e-05,1.9260569401501403e-10,3.907777086447161e-05,2.0108821325358646e-10,4.183299200997658e-05,1.4553041101935504e-10,2.4463585701757316e-05,1.54885780068463e-10,2.6987158258347854e-05,3.727647360246343e-11,5.2628079003614435e-06,3.7698317284191407e-11,5.459475317878042e-06,2.75096288027131e-11,5.2628079003614435e-06,2.789108005241647e-11,5.459475317878042e-06,2.336656647806247e-11,3.948605080801609e-06,2.3654194787716208e-11,4.101581214173888e-06,5.46477919072798e-10,9.065072185305417e-05,5.466211425892553e-10,9.085571698727367e-05,5.349067610382727e-10,9.065072185305417e-05,5.355603790714425e-10,9.085571698727367e-05,5.182024120379557e-10,8.696661563008618e-05,5.197706289446382e-10,8.774578317631013e-05,2.521974638872858e-12,3.0056943920175126e-07,2.579378074390322e-12,3.234533093412301e-07,1.373537541082361e-12,3.0056943920175126e-07,1.4118928457552162e-12,3.234533093412301e-07,9.909708405502082e-13,1.691987635770035e-07,1.0155174977892064e-12,1.8256285368954892e-07,3.8516146445545005e-13,5.42868693729424e-12,1.1145972427019592e-25,4.650390123516466e-20,4.7498859625234905e-37,5.890482177544389e-25,4.7506845311299785e-37,6.441753727768496e-08,3.2458878423511894e-17,1.8641431206746043e-20,2.780533292574723e-25,7.944095770022195e-32,3.522001674903616e-30,7.945431361137208e-32,1.0,1.0,3.836137231463645e-10,0.023458277708284667,1.403671696349878e-07,5.979139854340175e-06,3.5306966324903056e-13,4.926361856334589e-13,1.5639546397615922e-21,1.896244889828292e-18,0.0,1.2577594925387397e-22,3.173703878227405e-36,5.9050243320992424e-08,2.945540651211139e-18,2.6156849946005844e-16,1.1337913394361235e-23,0.0,7.520319909013052e-28,5.307960602265654e-31,0.0016921538797868257,0.03981600260760922,4.958741125051749e-10,0.021837159219669354,1.4041605508147254e-07,5.601626786332634e-06,6.073435599453366e-08,0.005130061038456759,8.274124992369389e-08,0.0011032600779149631
1.2405287941784115e-09,0.0004185327639534974,1.2280537433522628e-09,0.00035990695868248426,4.399551547284595e-09,0.0004185327639534974,4.365848834137158e-09,0.00035990695868248426,8.911325867443902e-09,0.0014492567150204306,8.855297647422509e-09,0.0012176138841066657,6.23050069797044e-10,0.00015179906895758136,6.098143974806674e-10,0.0001391471141019025,1.2074066980614692e-09,0.00015179906895758136,1.1826216395131249e-09,0.0001391471141019025,1.725584634199271e-09,0.00028496251718402427,1.6895766106022053e-09,0.00025866524543640914,2.981295164492325e-10,3.938993006228809e-05,3.0449105911220966e-10,4.204120772532948e-05,1.9351189137394044e-10,3.938993006228809e-05,2.0152404879511268e-10,4.204120772532948e-05,1.4652081935776638e-10,2.46869201062552e-05,1.5434664051486667e-10,2.707705489193134e-05,3.707865363064301e-11,5.201368936128442e-06,3.724451887753948e-11,5.4105735463160524e-06,2.7292454128797655e-11,5.201368936128442e-06,2.746126817920362e-11,5.4105735463160524e-06,2.311419267101774e-11,3.886214287816489e-06,2.3251662141922596e-11,4.0502858021139225e-06,5.469601201745677e-10,9.076960940789696e-05,5.47012399937831e-10,9.0962909322982e-05,5.365129666610685e-10,9.076960940789696e-05,5.367132376895816e-10,9.0962909322982e-05,5.215557353813581e-10,8.737773208978594e-05,5.220448807447222e-10,8.814173470229707e-05,2.494891232791682e-12,2.935925995631023e-07,2.5172621269844323e-12,3.1768476979823163e-07,1.3517266709184512e-12,2.935925995631023e-07,1.3685002578586785e-12,3.1768476979823163e-07,9.695298014505386e-13,1.638940824984765e-07,9.810964685669171e-13,1.780250532351986e-07,3.8533178758283156e-13,5.432369870196985e-12,1.3169437131945507e-25,5.476783913263382e-20,1.8248477665442586e-29,3.614495764997785e-24,1.8248477665554608e-29,6.443602731790373e-08,3.248593806950137e-17,2.2022221839485354e-20,3.2751537041395158e-25,3.051550490388364e-24,2.1614928360895134e-29,3.0515504904070967e-24,1.0,1.0,3.836732344801518e-10,0.023454639108379034,1.403671696349878e-07,5.9800674191434215e-06,3.475255706372859e-13,1.7894002378742686e-13,8.350843800208581e-22,8.493066948720753e-20,1.8248477654607822e-29,0.0,1.8248477681023122e-29,5.811398873611112e-08,1.07007340623194e-18,1.3964464302652875e-16,5.078911294864881e-25,3.0515504885765507e-24,0.0,3.0515504929937757e-24,0.001847549874572329,0.04236838781785315,5.166156658170805e-10,0.020114019881127904,1.3723166267342562e-07,5.810236184957391e-06,6.07415810813572e-08,0.005130359380350333,8.209500200771001e-08,0.0011530514937446552
5.793949392910877e-10,0.00019392001148546673,7.726391272760586e-10,0.00021543771623288105,1.9002045963972007e-09,0.00019392001148546673,2.6246775998295484e-09,0.00021543771623288105,3.7032026703440487e-09,0.0006200395870512908,5.181252017011627e-09,0.0007000328473639152,4.051924949979009e-10,0.00010028979849252277,4.714453868720102e-10,0.00010531017852852396,7.811198394618342e-10,0.00010028979849252277,9.095885190668382e-10,0.00010531017852852396,1.1052618957749562e-09,0.00018355566939219452,1.2870190296042516e-09,0.00019420168038278887,3.67203543336352e-10,5.093157407317897e-05,3.459981336057342e-10,4.991901361678732e-05,2.637448335258313e-10,5.093157407317897e-05,2.4187438774115186e-10,4.991901361678732e-05,2.0960468469721815e-10,3.515916223871143e-05,1.9088792075314747e-10,3.417896793839349e-05,5.891164896100829e-11,8.348464510539098e-06,5.569513849836483e-11,8.156019751209097e-06,4.435943868539451e-11,8.348464510539098e-06,4.181625923277931e-11,8.156019751209097e-06,3.8060218600932716e-11,6.394688003254851e-06,3.593219767282017e-11,6.2266568322597165e-06,5.479455369564462e-10,9.06245009094692e-05,5.464142914910245e-10,9.045541906906061e-05,5.375905697746344e-10,9.06245009094692e-05,5.317968201440679e-10,9.045541906906061e-05,5.234592011176491e-10,8.725947690481528e-05,5.115206957677737e-10,8.662965439249408e-05,6.2817371079284965e-12,7.563503212878471e-07,5.614511499209776e-12,7.218821825922892e-07,3.561635596851705e-12,7.563503212878471e-07,3.1649565924259037e-12,7.218821825922892e-07,2.621923136267744e-12,4.4376036011915883e-07,2.3369259950716425e-12,4.2074566258859726e-07,3.875861777907424e-13,5.444155212728105e-12,1.3655532082417295e-24,9.329838149499363e-19,2.6264936096478343e-30,1.860215796655708e-22,2.626493570575907e-30,6.464514215158243e-08,3.26409570769144e-17,2.2775936377688996e-19,5.593794347750835e-24,4.380704537084309e-25,1.1153103025145064e-27,4.380704471916601e-25,1.0,1.0,3.846695496578969e-10,0.02339389030995453,1.403671696349878e-07,5.995596341669654e-06,3.586932349181693e-13,2.37525670919972e-12,7.492972200705389e-23,5.4140187649879724e-20,2.6264935961394383e-30,0.0,2.626493593500646e-30,5.982611478114959e-08,1.4241080436204142e-17,1.2497459424726289e-17,3.2460271101092745e-25,4.38070451455378e-25,0.0,4.380704510152563e-25,0.004449128066700291,0.06557906325391592,6.938217421076842e-10,0.019973782800965015,1.3853738336292358e-07,5.795459785463316e-06,6.086744648219049e-08,0.005136227706119009,7.697523279125316e-08,0.0006979928522535248
5.684102168415562e-10,0.00019264401113469192,7.736452576905706e-10,0.00021344460902787175,1.8565179381605086e-09,0.00019264401113469192,2.6232105646658807e-09,0.00021344460902787175,3.609180176207086e-09,0.0006148299674145973,5.1727203019276745e-09,0.0006916978529190238,4.011210452369113e-10,0.00010019747467462979,4.725817284243268e-10,0.00010488059815773409,7.730159214037758e-10,0.00010019747467462979,9.108995325375302e-10,0.00010488059815773409,1.0929667928719988e-09,0.00018348544228166823,1.288371687468865e-09,0.00019341399658996582,3.6843880118512824e-10,5.0898614499841134e-05,3.4529230690908786e-10,4.9998474668176196e-05,2.6504128909151395e-10,5.0898614499841134e-05,2.4123984416005027e-10,4.9998474668176196e-05,2.1087971810127646e-10,3.504437825898119e-05,1.9030229732354374e-10,3.4191986880494525e-05,5.908165887460596e-11,8.349865629967575e-06,5.5628214190848645e-11,8.165393463968616e-06,4.4495043822511026e-11,8.349865629967575e-06,4.177108669396417e-11,8.165393463968616e-06,3.8152336442196793e-11,6.395173594486668e-06,3.591363913113677e-11,6.230004567015285e-06,5.478604734342103e-10,9.062325346534939e-05,5.46226125369565e-10,9.04585832614255e-05,5.376806109838297e-10,9.062325346534939e-05,5.315274192750156e-10,9.04585832614255e-05,5.238370086108279e-10,8.726896228351037e-05,5.111688831799564e-10,8.665955461341825e-05,6.319569542534322e-12,7.566042185299518e-07,5.602377538552994e-12,7.235424543732652e-07,3.5843087581490544e-12,7.566042185299518e-07,3.158884037897614e-12,7.235424543732652e-07,2.6352657291883934e-12,4.43827758034879e-07,2.3350757014362034e-12,4.2119820833339984e-07,3.873477097488986e-13,5.4402747149260126e-12,1.211659264525426e-24,8.384216009202723e-19,3.135774295774653e-38,1.6766358382806346e-22,0.0,6.462095071488175e-08,3.26098258833902e-17,2.0214027770264892e-19,5.025625332461759e-24,5.231390585776481e-33,1.0050007696518877e-27,0.0,1.0,1.0,3.845767920342268e-10,0.023399532776474864,1.403671696349878e-07,5.994150588374045e-06,3.5542847690968913e-13,1.168360649224301e-12,2.5175712459220834e-21,6.640757650670117e-18,2.1813319010906606e-35,7.250686994114016e-22,6.757985002736424e-36,5.9295887160235913e-08,7.003329672980925e-18,4.200046710212851e-16,3.980570137901373e-23,3.639100935037339e-30,4.346170971188457e-27,1.1274299674492453e-30,0.004206919359773017,0.06581350449174697,6.527825423789716e-10,0.01917169605873301,1.3544928554599364e-07,6.171539261254274e-06,6.085666000694385e-08,0.005135783469492044,7.695485985067446e-08,0.0007091766617938933
5.625123148692906e-10,0.00017627345266697352,7.029104935666661e-10,0.0002044652750529819,1.8344336724849722e-09,0.00017627345266697352,2.3401090713658963e-09,0.0002044652750529819,3.5594586596333425e-09,0.0005518144487768592,4.549778631920555e-09,0.0006542788603057035,4.004568024421898e-10,9.56533621006377e-05,4.502461562337946e-10,0.00010345759706341424,7.720306575060942e-10,9.56533621006377e-05,8.658868658758303e-10,0.00010345759706341424,1.0908434006818907e-09,0.00017413339019086723,1.2188528052663356e-09,0.000190275635309565,3.677094433857974e-10,5.214999029079918e-05,3.516345900698356e-10,5.014785841027905e-05,2.6365206534983274e-10,5.214999029079918e-05,2.4778770496199844e-10,5.014785841027905e-05,2.092277285230843e-10,3.637757119852712e-05,1.965602610908486e-10,3.422465396609974e-05,6.631040513333655e-11,9.554418517570316e-06,6.348179129169632e-11,9.21620071507927e-06,5.00265504158791e-11,9.554418517570316e-06,4.790296986569039e-11,9.21620071507927e-06,4.298874039110571e-11,7.358882941535164e-06,4.1316619876167404e-11,7.069855091110356e-06,5.454336208102261e-10,9.013780467503798e-05,5.438138962370015e-10,8.981621989606923e-05,5.309475233292773e-10,9.013780467503798e-05,5.250016744661597e-10,8.981621989606923e-05,5.111492247863484e-10,8.577143964506099e-05,4.993037688005899e-10,8.458768344538904e-05,7.968613629628083e-12,9.906455821428801e-07,7.303276666711129e-12,9.217510351950512e-07,4.535451441011412e-12,9.906455821428801e-07,4.15857258465407e-12,9.217510351950512e-07,3.349105646632418e-12,5.876700722136013e-07,3.0936343153723617e-12,5.424138991529131e-07,3.863695241434984e-13,5.430747837619058e-12,7.732678039689399e-25,4.76144266968387e-19,3.9320535238601324e-36,9.173657383282731e-23,3.9214321880747855e-36,6.452269298303316e-08,3.2519960974288063e-17,1.2913368677241145e-19,2.851208239256327e-24,6.566425829658703e-31,5.493294644051013e-28,6.5486884786223646e-31,1.0,1.0,3.8418977386752695e-10,0.023423104575863538,1.403671696349878e-07,5.9881183856522835e-06,4.194592068498072e-13,1.626937999894772e-11,3.6157357398511615e-22,4.047052383153249e-18,5.1416879600226195e-36,5.621894732912821e-22,0.0,7.004858284947145e-08,9.742297349486235e-17,6.038183460959249e-17,2.423422878325786e-23,8.586483480924932e-31,3.366457121235699e-27,0.0,0.003196337522886261,0.05810078017350452,9.433976030568796e-10,0.020305080203766316,1.3796941869410199e-07,6.324142873687876e-06,6.080640164080771e-08,0.005133554122445638,7.850411156327497e-08,0.000506269651353449
8.178789691058407e-10,0.0001927903702685478,8.714920055666382e-10,0.0002684582543179312,2.750773886200179e-09,0.0001927903702685478,2.97254875158511e-09,0.0002684582543179312,5.470221131240335e-09,0.0006223597382839112,5.968164526551618e-09,0.0008993550434482297,5.385452214376196e-10,0.00010567355833507264,5.633078069203785e-10,0.00012487479605302466,1.0412922477255938e-09,0.00010567355833507264,1.0924012349201079e-09,0.00012487479605302466,1.4834849116986322e-09,0.00019582038286711614,1.5604617083954849e-09,0.0002337990834336701,4.211238759457851e-10,5.510825012948656e-05,4.1156529340899495e-10,5.0505677834152616e-05,2.9429638918923846e-10,5.510825012948656e-05,2.831694087719899e-10,5.0505677834152616e-05,2.3052321946576141e-10,3.739035686733148e-05,2.2088642054424568e-10,3.3121664407080585e-05,6.28175059362775e-11,8.339265859462433e-06,6.138798581030219e-11,7.804571039593771e-06,4.6797299803290015e-11,8.339265859462433e-06,4.558877160042735e-11,7.804571039593771e-06,3.971220788530326e-11,6.291102588966223e-06,3.8657536570856816e-11,5.8407556755259154e-06,6.565517360357985e-10,9.794513119815752e-05,6.561371967378418e-10,9.737286712375155e-05,6.419292533917261e-10,9.794513119815752e-05,6.401809020722906e-10,9.737286712375155e-05,6.211964480972226e-10,9.46366334669906e-05,6.172214315896874e-10,9.251755598508066e-05,5.954545701880417e-12,6.99606152052445e-07,5.6866175634402754e-12,6.12767970867382e-07,3.304675677826267e-12,6.99606152052445e-07,3.1361948283991575e-12,6.12767970867382e-07,2.379771836074203e-12,3.98154396156069e-07,2.25504703539882e-12,3.4319113422355325e-07,4.91912375448573e-13,1.214488016972073e-11,8.276610740771089e-24,4.739004276330469e-19,3.443236513020875e-38,1.5092927734382122e-22,0.0,7.37865189221179e-08,8.096623802149297e-17,1.2414859343150559e-18,3.159350630555204e-24,5.164831152899166e-33,1.006199783205663e-27,0.0,1.0,1.0,3.979533808686185e-10,0.025269971137401235,1.6861015157884018e-07,6.666697150570138e-06,4.36409589471836e-13,3.708075596538418e-12,5.06164410486452e-22,4.561798761688836e-18,5.449276623754049e-36,7.446663768995983e-22,1.7200895863628636e-36,6.54611390941186e-08,2.472061701354134e-17,7.592431440254708e-17,3.041213080602535e-23,8.173877559876895e-31,4.964465213001941e-27,2.5801225817131362e-31,0.0030843480994048283,0.05454794304745335,6.278149456433111e-10,0.02113715731924244,1.6501782137953176e-07,6.431378907178506e-06,5.106660193629509e-08,0.0036623224169483088,7.563503940147922e-08,0.0007609941306742921
8.071942679491539e-10,0.00019548773995752195,8.859290211863839e-10,0.00026764580585258903,2.7188667214895505e-09,0.00019548773995752195,3.0197471534621247e-09,0.00026764580585258903,5.428876028500899e-09,0.0006347937956080235,6.051235677697931e-09,0.000897123580102011,5.305014498533621e-10,0.00010543622654798987,5.656973713838651e-10,0.00012384091542001096,1.0265882169551734e-09,0.00010543622654798987,1.0957083472091605e-09,0.00012384091542001096,1.4635661542478638e-09,0.00019568369938039403,1.5635969473576519e-09,0.00023145375848434497,4.2531772170348243e-10,5.5432159746203015e-05,4.119649443595027e-10,5.089728798122072e-05,2.992845027478346e-10,5.5432159746203015e-05,2.838474380161431e-10,5.089728798122072e-05,2.3562874188978284e-10,3.774231565386993e-05,2.213213567769982e-10,3.358574524835483e-05,6.065692967015582e-11,8.031323733787109e-06,5.929382348558464e-11,7.53670005129621e-06,4.517113869564362e-11,8.031323733787109e-06,4.404771958926953e-11,7.53670005129621e-06,3.827362716310928e-11,6.050750447148457e-06,3.733453865599737e-11,5.641423372032641e-06,6.579888429466132e-10,9.812760461335511e-05,6.574668278771601e-10,9.765652782142355e-05,6.455169372888928e-10,9.812760461335511e-05,6.434983164750294e-10,9.765652782142355e-05,6.27743520002604e-10,9.522604820187116e-05,6.235388494484239e-10,9.349851122014768e-05,5.547494249991227e-12,6.488917388239346e-07,5.300964871220868e-12,5.714265874918754e-07,3.076508300025785e-12,6.488917388239346e-07,2.9253839378033556e-12,5.714265874918754e-07,2.208692506685785e-12,3.6831250459509255e-07,2.1016364501083912e-12,3.201661160849123e-07,4.926219384692151e-13,1.2172903136657611e-11,1.3298519932964212e-23,7.544877114781332e-19,8.768494174205324e-38,2.4127480998475887e-22,0.0,7.383321537808079e-08,8.121871855737318e-17,1.9931562314730455e-18,5.034010737258253e-24,1.3142048056513952e-32,1.6098075099377177e-27,0.0,1.0,1.0,3.9827535986043825e-10,0.0252495420557905,1.6861015157884018e-07,6.67209108998742e-06,4.3629607636140754e-13,1.733445733287816e-12,8.157348943376193e-21,3.4557082344399703e-17,1.9101201761594726e-34,1.8971422862317957e-21,4.3689374458822465e-34,6.539120501759069e-08,1.156570783204635e-17,1.2226075503701752e-15,2.305680012060309e-22,2.862850866988199e-29,1.265790614440553e-26,6.548078236579476e-29,0.003895930818984325,0.0622290641365658,6.794060655081019e-10,0.021193180637429778,1.6150274920135657e-07,6.631889322173811e-06,5.109347676799681e-08,0.0036629711966629837,7.429693148272174e-08,0.0008393972707802541
8.667601632254344e-10,0.000300096341152059,1.2007661518427748e-09,0.00030121506003799375,2.9568314446821043e-09,0.000300096341152059,4.223060025676764e-09,0.00030121506003799375,5.8523754599790645e-09,0.0010021374305834395,8.484605741954092e-09,0.001003364026261757,5.300503428812993e-10,0.00012804293534686602,6.296065306664309e-10,0.00012747315305713507,1.0218478725345808e-09,0.00012804293534686602,1.2180241315619204e-09,0.00012747315305713507,1.4490753492911326e-09,0.0002382171466861223,1.7370602472361742e-09,0.00023651042641372055,3.5944616455143656e-10,4.452736047811118e-05,3.3144394488074815e-10,4.4821809421056103e-05,2.4624544554672583e-10,4.452736047811118e-05,2.2055813344745845e-10,4.4821809421056103e-05,1.917155539616735e-10,2.895655575811432e-05,1.6882225374459117e-10,2.9277370703005413e-05,3.9670327846157595e-11,5.094016260245553e-06,3.6620565273542834e-11,5.117257465297521e-06,2.9389566005431865e-11,5.094016260245553e-06,2.6930325129731128e-11,5.117257465297521e-06,2.490416854449378e-11,3.7969934665852896e-06,2.2768174799295816e-11,3.824557936234838e-06,5.895345838931574e-10,9.203252185061047e-05,5.887945136898485e-10,9.203002508960739e-05,5.849214791446142e-10,9.203252185061047e-05,5.820987271984871e-10,9.203002508960739e-05,5.785167424120925e-10,9.047158295156206e-05,5.726143572766955e-10,9.046851571993301e-05,2.6608355791961795e-12,2.79937829904262e-07,2.267443882272183e-12,2.8249806294675287e-07,1.4604033000528206e-12,2.79937829904262e-07,1.2262235515672306e-12,2.8249806294675287e-07,1.048649981600884e-12,1.5553231544852335e-07,8.764817824950984e-13,1.5779870188137094e-07,4.589412148908702e-13,1.5784104641027002e-11,2.4205450310088833e-23,3.08806447581365e-18,1.0174680967907466e-29,1.2571681299746341e-21,1.0174679947203174e-29,7.19287615832544e-08,1.0071042515493571e-16,3.7936624732727315e-18,1.9703384723937746e-23,1.5946534714697965e-24,8.021356911933328e-27,1.5946533114972484e-24,1.0,1.0,3.2668936827683805e-10,0.023483591954289663,1.4995819915198638e-07,6.3804965467070626e-06,3.719245767167882e-13,3.68790000922379e-15,2.6649076648284474e-22,3.9091623255316866e-19,1.0174680385524393e-29,0.0,1.0174680284309779e-29,5.829085150257409e-08,2.3530633273453333e-20,4.1766461988037446e-17,2.4942396718572275e-24,1.5946533801942871e-24,0.0,1.5946533643311622e-24,0.006548525752205716,0.07859174638135724,5.914438771511922e-10,0.019068348997895668,1.4687074152119936e-07,6.0181750635328245e-06,5.227146983033828e-08,0.004901300859044056,8.677098730033576e-08,0.001230532128345615
8.380065307974647e-10,0.000293104524495582,1.1632028280973562e-09,0.00028742318670306694,2.8507169247149462e-09,0.000293104524495582,4.078063996856444e-09,0.00028742318670306694,5.641447693971994e-09,0.000978900142729331,8.170024413442033e-09,0.0009536838551689602,5.195217837913087e-10,0.00012647612309663045,6.202843767826269e-10,0.00012433963839702012,1.001972279812264e-09,0.00012647612309663045,1.199422953807267e-09,0.00012433963839702012,1.4218461224757448e-09,0.00023541731914980232,1.7078820847476855e-09,0.00023065710160014152,3.637070080688944e-10,4.486356187467994e-05,3.3433037357815437e-10,4.550875308584115e-05,2.5037369346613547e-10,4.486356187467994e-05,2.2295657569930714e-10,4.550875308584115e-05,1.9500063508892909e-10,2.923040691670456e-05,1.7127633041621734e-10,2.9821140759252044e-05,3.9880465223975306e-11,5.081246530105973e-06,3.6669996809442486e-11,5.147641345414757e-06,2.955289640615936e-11,5.081246530105973e-06,2.697466284630205e-11,5.147641345414757e-06,2.5005155147533198e-11,3.7816341761422853e-06,2.2802659546679985e-11,3.842723551041323e-06,5.904072861810937e-10,9.206948617021414e-05,5.897099012256414e-10,9.208161434619443e-05,5.861149780429836e-10,9.206948617021414e-05,5.834677969129825e-10,9.208161434619443e-05,5.801632600381372e-10,9.060012048554992e-05,5.746768626730107e-10,9.065399095651745e-05,2.685692874871797e-12,2.785360872413145e-07,2.270689017862879e-12,2.8586270481000105e-07,1.474809810933948e-12,2.785360872413145e-07,1.2287059618266453e-12,2.8586270481000105e-07,1.0558324906330253e-12,1.5427656697090128e-07,8.780250800891976e-13,1.5930126403758172e-07,4.600033676027259e-13,1.5802782580646795e-11,3.323334411780406e-23,4.490430644633989e-18,7.57895923032277e-36,1.825927947524131e-21,5.479302402898088e-36,7.200389475839014e-08,1.0095749999334826e-16,5.2019841176344196e-18,2.868752066050458e-23,1.1863273646065728e-30,1.1665105167983455e-26,8.576700549470721e-31,1.0,1.0,3.271037671372487e-10,0.023453841230752063,1.4995819915198638e-07,6.388590077609999e-06,3.7678026444057807e-13,3.934089526391135e-13,4.04408138829526e-21,3.037810150991822e-18,1.2982756193497892e-35,1.5630124853671666e-22,0.0,5.8977060644581735e-08,2.5133285312731825e-18,6.330162585432575e-16,1.9407323788289288e-23,2.032178624043883e-30,9.985446055197224e-28,0.0,0.007825312212138143,0.08740055594216199,6.407346127182297e-10,0.01901528758840617,1.4394555510435672e-07,6.236368064948887e-06,5.230586672356488e-08,0.00490230843814077,8.535919296319448e-08,0.0012951985948468567
